Object ID,Name,Entity type,Name,Minimal Disambiguation,Information,Name (transliteration),Name (Greek font),Name (Latinized),Name in Latin texts,Alternative names,Alternative name for,Alternative name for - Object ID,Possibly the same as,Possibly the same as - Object ID,Possibly same as,Possibly same as - Object ID,Rationalized form of,Rationalized form of - Object ID,Rationalized form,Rationalized form - Object ID,Personification of,Personification of - Object ID,Identified with the author,Identified with the author - Object ID,Wikidata,PALP,Trismegistos,LIMC headword,Digital LIMC,Gender,Part of,Part of - Object ID
8189854,👤 Myrtilos,Agent,Myrtilos,,son of Hermes,,,,,,,,,,,,,,,,,,,,Q615912,,https://www.trismegistos.org/name/27200,,WkV_PVcYQHGN1ICSgy58_gL,Male,,
8189848,👤 Mopsos (Ionian),Agent,Mopsos,(Ionian),"son of Manto, prophet",,,,,,,,,,,,,,,,,,,,Q1887300,,https://www.trismegistos.org/name/42885,,nRTXcqJTT7yyq8U7FN3hdQz,Male,,
8189840,👥 the Moirai,Collective,the Moirai,,the Fates,,,,the Parcae,Fates,,,,,,,,,,,,,,,Q180287,,,,akx5_3HPTeiJr5gXG7Xq2Qs,Female,,
8189837,👤 Mnesileos,Agent,Mnesileos,,son of Polydeuces and Phoibe,,,,,Mnasinous,,,,,,,,,,,,,,,Q107389124,,https://www.trismegistos.org/name/49224,,soG2rP41T0eDIR3K0vbK7AZ,Male,,
8189836,👤 Minyas,Agent,Minyas,,ruler of Orchomenos,,,,,,,,,,,,,,,,,,,,Q1466343,,,,xbo5_HhUT5WZD07xw3BjdQE,Male,,
8189835,👤 Minos,Agent,Minos,,king of Crete,,,,,,,,,,,,,,,,,,,,Q23168,,,,dDiJW9yaSVSe1Tnon9L_4Qj,Male,,
8189824,👤 Metaneira,Agent,Metaneira,,wife of Celeos,,,,,,,,,11322677,👤 Misme,11322677,,,,,,,,,Q1469456,,https://www.trismegistos.org/name/46174,,de9zWQt4S5yZQTOe5ODoRQy,Female,,
8189809,👤 Menoiceus (Theban II),Agent,Menoiceus,(Theban II),son of Creon,,,,,,,,,,,,,,,,,,,,Q744871,,https://www.trismegistos.org/name/46170,,1nCq4M19RJSvtbX81FCrfgx,Male,,
8189805,👤 Menestheus (Athenian),Agent,Menestheus,(Athenian),"son of Peteos, leader of the Athenian contingent at Troy",,,,,,,,,,,,,,,,,,,,Q781867,,https://www.trismegistos.org/name/4031,,8JpNAqWeRv6pEYMtuadcNAG,Male,,
8189802,👤 Menelaos,Agent,Menelaos,,"son of Atreus, husband of Helen",,,,,,,,,,,,,,,,,,,,Q171839,menelaus,https://www.trismegistos.org/name/4034,Menelaos,_ICv_PXXT7KAOdTmsaXSTAr,Male,,
8189798,👤 Memnon,Agent,Memnon,,"son of Eos and Tithonos, leader of the Ethiopian contingent at Troy",,,,,,,,,,,,,,,,,,,,Q506781,,https://www.trismegistos.org/name/4065,,emBYMPJQSBW7ZeTwkiBMswB,Male,,
8189797,👤 Melpomene,Agent,Melpomene,,Muse,,,,,,,,,,,,,,,,,,,,Q103992,melpomene,,Melpomene,HLDEDFY0Sz6NfLxWHp6CqAS,Female,,
8189794,👤 Melicertes,Agent,Melicertes,,"son of Athamas, becomes god Palaimon",,,,,,,,,,,,,,,,,,,,Q738007,,https://www.trismegistos.org/name/48943,,3JRvfRLcQV2Xl4BJXws00g1,Male,,
8189790,👤 Meleagros,Agent,Meleagros,,"led Calydonian Boar hunt, Argonaut",,,,Meleager,,,,,,,,,,,,,,,,Q321541,meleager,https://www.trismegistos.org/name/4017,Meleagros,g=th9fdaQ1aIsoO3q9is7A0,Male,,
8189781,👤 Melanion (h. of Atalante),Agent,Melanion,(h. of Atalante),,,,,,,,,,,,,,,,,,,,,Q12755124,,https://www.trismegistos.org/name/10572,Meilanion,Ct8Tv=7xRGKX2_7TaFav6w8,Male,,
8189780,👤 Melampous,Agent,Melampous,,"son of Amythaon, prophet",,,,,,,,,,,,,,,,,,,,Q602258,,https://www.trismegistos.org/name/45299,Melampous,2BigK25nSCyZ2aXH8678yQ5,Male,,
8189775,👤 Megareus (Megarian),Agent,Megareus,(Megarian),eponym and king of Megara,,,,,,,,,,,,,,,,,,,,Q247446,,https://www.trismegistos.org/name/48841,,FRoGnsWXRqunK83TY3WtIAG,Male,,
8189774,👤 Megara,Agent,Megara,,first wife of Heracles,,,,,,,,,,,,,,,,,,,,Q929768,,https://www.trismegistos.org/name/43925,,jZKSfbcJSQSTfHe0rZFJTAe,Female,,
8189773,👤 Megapenthes (Spartan),Agent,Megapenthes,(Spartan),son of Menelaos,,,,,,,,,,,,,,,,,,,,Q1240153,,https://www.trismegistos.org/name/49214,,X2zv2PwZQrScDRx8SFeMcQi,Male,,
8189767,👤 Medousa (Gorgon),Agent,Medousa,(Gorgon),gorgon,,,,Medusa,,,,,,,,,,,,,,,,Q160730,medusa,,,76nR37zKREGu=Gt2M11OLQG,Female,,
8189763,👤 Medesicaste (Trojan II),Agent,Medesicaste,(Trojan II),daughter of Priam,,,,,,,,,11299941,👤 Medesigiste,11299941,,,,,,,,,Q3332745,,,,Ilo7NTn2T6ejo7EU7xOj8wM,Female,,
8189762,👤 Medeia,Agent,Medeia,,"wife of Jason, kills her own children",,,,Medea,,,,,,,,,,,,,,,,Q174278,medea,https://www.trismegistos.org/name/46133,,zGbP8lHdR8=d1zLEFrxYfgH,Female,,
8189756,👤 Marsyas,Agent,Marsyas,,lost musical competition with Apollo,,,,,,,,,,,,,,,,,,,,Q599737,marsyas,https://www.trismegistos.org/name/3969,,RU7jMQ=sSqaGq10C_F2eUQb,Male,,
8189753,👤 Marpessa,Agent,Marpessa,,daughter of Euenos,,,,,,,,,,,,,,,,,,,,Q932325,,https://www.trismegistos.org/name/48534,,dAHGLQcET2O9uGmyMbb7YQ9,Female,,
8189749,👤 Manto (d. of Teiresias),Agent,Manto,(d. of Teiresias),"Theban, associated with foundings of cities and sanctuaries in Asia Minor",,,,,Daphne,,,,,,,,,,,,,,,Q1332949,,https://www.trismegistos.org/name/44219,Manto,xC7ED9EhTNyZ6n6X=Cl0yQj,Female,,
8189742,👤 Maia,Agent,Maia,,"daughter of Atlas, mother of Hermes",,,,,,,,,,,,,,,,,,,,Q205233,,https://www.trismegistos.org/name/14174,,Lcx5JStKTXW92NQcLkt3tQw,Female,,
8189738,👤 Machaon,Agent,Machaon,,"son of Asclepios, leader of the Tricca contingent at Troy",,,,,,,,,,,,,,,,,,,,Q674319,,https://www.trismegistos.org/name/3936,,Mno1nKsYSVaKnoZXeddtLgn,Male,,
8189737,👤 Machaireus,Agent,Machaireus,,killer of Neoptolemos,,,,,,,,,,,,,,,,,,,,Q3842081,,,,s=ktug8yQTmtQyN2kyt9bw_,Male,,
8189719,👤 Lynceus (Argonaut),Agent,Lynceus,(Argonaut),"son of Aphareus, Calydonian boar hunter, Argonaut",,,,,,,,,,,,,,,,,,,,Q1124866,,https://www.trismegistos.org/name/45500,,7AR=UGLuQ0q9VRcpqNCjTQ1,Male,,
8189712,👤 Lycourgos (Thracian I),Agent,Lycourgos,(Thracian I),"Thracian, rejects Dionysos",Lykourgos,Λυκούργος,Lycurgus,,,,,,,,,,,,,,,,,Q270117,lycurgus,https://www.trismegistos.org/name/3899,,9a9Ud7Q1RaeJkhQG5JSL1gu,Male,,
8189710,👤 Lycos (Athenian),Agent,Lycos,(Athenian),son of Pandion,,,,,,,,,,,,,,,,,,,,Q1200671,,https://www.trismegistos.org/name/3921,,M7FImwmjRvWthXdDfk6piQz,Male,,
8189707,👤 Lycos (Theban I),Agent,Lycos,(Theban I),"steward of Thebes, uncle of Antiope",,,,,,,,,11321742,👤 Lycourgos (f. of Antiope),11321742,,,,,,,,,Q1047047,,https://www.trismegistos.org/name/3921,Lykos I,Pob28baySxSEdANS_9_3awO,Male,,
8189704,👤 Lycomedes (of Scyros),Agent,Lycomedes,(of Scyros),king of Scyros,,,,,,,,,,,,,,,,,,,,Q1330532,lycomedes,https://www.trismegistos.org/name/3898,,wDWD_gVhQ2Oo61KtU43R5gY,Male,,
8189702,👤 Lycaon (Trojan),Agent,Lycaon,(Trojan),son of Priam and Laothoe,,,,,,,,,,,,,,,,,,,,Q1331212,,https://www.trismegistos.org/name/22373,,GzawlRSFQHCATwa4QkwP4Ac,Male,,
8189688,👤 Lichas,Agent,Lichas,,herald of Heracles,,,,,,,,,,,,,,,,,,,,Q922330,,https://www.trismegistos.org/name/3880,,Wm2ooRvISkavevFCky5QnQo,Male,,
8189687,👤 Libya,Agent,Libya,,daughter of Epaphos,,,,,,,,,,,,,,,,,,,,Q1129914,,,,K0PpcfCZRia2DTxqddIJ_Ag,Female,,
8189680,👤 Leucippos (Messenian),Agent,Leucippos,(Messenian),"son of Perieres (or Amyclas), father of Arsinoe, Hilaeira and Phoibe",,,,,,,,,,,,,,,,,,,,Q2316900,,https://www.trismegistos.org/name/3857,,JTzQQkqWTgiqbmWu_knccg8,Male,,
8189678,👤 Leto,Agent,Leto,,mother of Artemis and Apollo,,,,Latona,,,,,,,,,,,,,,,,Q103107,,https://www.trismegistos.org/name/30423,Leto,SkTwj=VnSK2iLQllAiHengX,Female,,
8189678,👤 Leto,Agent,Leto,,mother of Artemis and Apollo,,,,Latona,,,,,,,,,,,,,,,,Q103107,,https://www.trismegistos.org/name/30423,Leto,26iy1NFLSKKLcWV0airS6we,Female,,
8189678,👤 Leto,Agent,Leto,,mother of Artemis and Apollo,,,,Latona,,,,,,,,,,,,,,,,Q103107,,https://www.trismegistos.org/name/30423,Leto,xFphX6NkTZq=XCYCvirWCAM,Female,,
8189675,👤 Leonteus,Agent,Leonteus,,leader of the Argissa contingent at Troy,,,,,,,,,,,,,,,,,,,,Q1819543,,https://www.trismegistos.org/name/3845,,15blSceuR125Dsdhg1TMpAz,Male,,
8189669,👤 Leda,Agent,Leda,,mother of Helen,,,,,,,,,,,,,,,,,,,,Q182019,leda,https://www.trismegistos.org/name/22329,,CDINwCsqTQSd1pEII628MAm,Female,,
8189656,👤 Laomedon (Trojan),Agent,Laomedon,(Trojan),father of Priam,,,,,,,,,,,,,,,,,,,,Q332324,,https://www.trismegistos.org/name/3821,,4mGwsTo2S_qjRYeoFHViYAP,Male,,
8189364,👤 Caineus,Agent,Caineus,,"Lapith, Argonaut, originally Cainis",,,,,,,,,,,,,,,,,,,,Q1132772,,,,XJAT2bz1QQe2YafgnYQneAq,Male,,
8189353,👤 Proitos (Argive),Agent,Proitos,(Argive),son of Abas,,,,,,,,,,,,,,,,,,,,Q644604,,https://www.trismegistos.org/name/5282,,3amPlBy5QZ6AGb4NuwzG5Qi,Male,,
8189351,👤 Procris (hunter),Agent,Procris,(hunter),daughter of Erechtheus,,,,,,,,,,,,,,,,,,,,Q1139470,,https://www.trismegistos.org/name/46253,,=ht2xVvcSXuWsh6wviV==gd,Female,,
8189350,👤 Procne,Agent,Procne,,daughter of Pandion,,,,,,,,,,,,,,,,,,,,Q1231743,,https://www.trismegistos.org/name/47506,,eEfoWleBTEifbscOYsd=nwj,Female,,
8189347,👤 Priam,Agent,Priam,,king of Troy,,,,,Priamos,,,,,,,,,,,,,,,Q170473,,,Priamos,OIUsHyB=TZGBIJ7bep5ZJQK,Male,,
8189340,👤 Porthaon,Agent,Porthaon,,"son of Agenor son of Pleuron, Aitolian",,,,,Parthaon,,,,,,,,,,,,,,,Q1178970,,,,li8hzs2VQtC3lvj_yRNhjAU,Male,,
8189340,👤 Porthaon,Agent,Porthaon,,"son of Agenor son of Pleuron, Aitolian",,,,,Portheus,,,,,,,,,,,,,,,Q1178970,,,,li8hzs2VQtC3lvj_yRNhjAU,Male,,
8189339,👤 Porphyrion (giant),Agent,Porphyrion,(giant),giant,,,,,,,,,,,,,,,,,,,,Q1421201,,https://www.trismegistos.org/name/5229,,yFIImIywROaHN1ckN8x77gd,Male,,
8189332,👤 Polyxene,Agent,Polyxene,,daughter of Priam,,,,,Polyxena,,,,,,,,,,,,,,,Q750236,polyxena,,,0sFrC9QlTVK64544QPTBqg1,Female,,
8189328,👤 Polypoites (Thessalian),Agent,Polypoites,(Thessalian),"son of Peirithous, leader of the Argissa contingent at Troy",,,,,,,,,,,,,,,,,,,,Q2103073,,,,fEsYUuAuQey6Jb3ypTVTBQc,Male,,
8189319,👤 Polyneices,Agent,Polyneices,,son of Oedipus,,,,,,,,,,,,,,,,,,,,Q334817,,https://www.trismegistos.org/name/17490,,sqJKwhS=RpSWEIAOkw=1pg7,Male,,
8189312,👤 Polyidos (Corinthian),Agent,Polyidos,(Corinthian),"son of Coiranos, prophet",,,,,Polyeidos,,,,,,,,,,,,,,,Q2335996,,https://www.trismegistos.org/name/40320,,I6_mjj9dQcK5yuQfSgjeTA_,Male,,
8189306,👤 Polydeuces (Spartan),Agent,Polydeuces,(Spartan),"one of the Dioscouroi, Calydonian Boar hunter, Argonaut",,,,Pollux,,,,,,,,,,,,,,,,Q12046224,dioskouros,https://www.trismegistos.org/name/5208,Dioskouroi/Castores,xSFAFJExQyCsR0efMjsnHwd,Male,,
8189306,👤 Polydeuces (Spartan),Agent,Polydeuces,(Spartan),"one of the Dioscouroi, Calydonian Boar hunter, Argonaut",,,,Pollux,,,,,,,,,,,,,,,,Q12046224,dioskouros,https://www.trismegistos.org/name/5208,Dioskouroi/Castores,ISyliUrvR7WE5yssCkUWWgH,Male,,
8189302,👤 Polybotes (giant),Agent,Polybotes,(giant),giant,,,,,,,,,,,,,,,,,,,,Q1233841,,,,bGAshloZSHWcPIhsItF78g_,Male,,
8189274,👤 Phylonoe,Agent,Phylonoe,,daughter of Tyndareos,,,,,,,,,,,,,,,,,,,,Q118146332,,,,Hv1Gf=eRS4uXQ1UczYwXFw_,Female,,
8189261,👤 Phrixos (s. of Athamas),Agent,Phrixos,(s. of Athamas),son of Athamas,,,,,,,,,,,,,,,,,,,,Q743482,phrixus,https://www.trismegistos.org/name/35660,Phrixos et Helle,8Z=RTCqGQwO28Ydqu4jqVQm,Male,,
8189254,👥 the Graiai,Collective,the Graiai,,daughters of Phorcos,,,,,the Phorcides,,,,,,,,,,,,,,,Q257768,,,,UDKkwH8oRZ2T4LqOVeHOmgz,Female,,
8189252,👤 Phorbas (Thessalian),Agent,Phorbas,(Thessalian),"Thessalian, father of Augeias",,,,,,,,,,,,,,,,,,,,Q22965548,,https://www.trismegistos.org/name/46236,,MTtY9oemRquBh7jRnC2KZQd,Male,,
8189250,👤 Phoinix (Phoinician),Agent,Phoinix,(Phoinician),"son of Agenor, eponym of Phoenicia",,,,Phoenix,,,,,,,,,,,,,,,,Q1145956,,https://www.trismegistos.org/name/3298,,Yh0sd=JpTRCRENCOj30raAE,Male,,
8189239,👤 Philyra (Oceanid),Agent,Philyra,(Oceanid),mother of Cheiron,,,,,,,,,,,,,,,,,,,,Q398524,,https://www.trismegistos.org/name/46419,,kie7AUlZTquCksrA4JkE6Qr,Female,,
8189236,👤 Philomela,Agent,Philomela,,daughter of Pandion,,,,,,,,,,,,,,,,,,,,Q115449,,https://www.trismegistos.org/name/49250,,CFilUuv2Tj=fdkuvqLdAdQx,Female,,
8189232,👤 Philoctetes,Agent,Philoctetes,,"son of Poias, abandoned on Lemnos",,,,,,,,,,,,,,,,,,,,Q212827,,https://www.trismegistos.org/name/46418,Philoktetes,rmho7w=yRXemHpD_uHlU8gZ,Male,,
8189231,👤 Philammon,Agent,Philammon,,father of Thamyris,,,,,,,,,,,,,,,,,,,,Q53606,,https://www.trismegistos.org/name/3224,,iq1uQ0dkQzmnJluPlI4LHwN,Male,,
8189215,👤 Phaidra,Agent,Phaidra,,"daughter of Minos, wife of Theseus",,,,Phaedra,,,,,,,,,,,,,,,,Q212818,,,,fkXoVBDmR667iSyfHBMKhAl,Female,,
8189213,👤 Phaethon (s. of Tithonos/Cephalos),Agent,Phaethon,(s. of Tithonos/Cephalos),son of Tithonos or Cephalos,,,,,,,,,,,,,,,,,,,,Q3378668,,https://www.trismegistos.org/name/46416,,BsE5T7RaSLCVCmRxbM_Xnwn,Male,,
8189209,👤 Perseus (Argive),Agent,Perseus,(Argive),"Greek hero, slayer of Medousa",,,,,,,,,,,,,,,,,,,,Q130832,perseus,https://www.trismegistos.org/name/7361,,y8Ly8mSdTIiZs6pW=_TL6gI,Male,,
8189201,👤 Pero,Agent,Pero,,"daughter of Neleus, wife of Bias",,,,,,,,,,,,,,,,,,,,Q281670,,,,0s21CLRORPau9UKF__RmHAk,Female,,
8189198,👤 Periphetes (Epidaurian),Agent,Periphetes,(Epidaurian),"""clubman"", son of Hephaistos",,,,,,,,,,,,,,,,,,,,Q28126889,,,,33CrJM46SvW4cdESvFvzKAQ,Male,,
8189190,👤 Perileos (Spartan),Agent,Perileos,(Spartan),son of Icarios,,,,,Perilaos,,,,,,,,,,,,,,,Q1224032,,https://www.trismegistos.org/name/5034,,fGiUMYzhSZ6JOUaGUHgaewU,Male,,
8189182,👤 Periboia (Olenian),Agent,Periboia,(Olenian),daughter of Hipponoos,,,,,,,,,,,,,,,,,,,,Q6072426,,,Periboia III,7MvqrQlNRvmvi1yT05iCOQf,Female,,
8189180,👤 Periboia (Salamian),Agent,Periboia,(Salamian),"daughter of Alcathous, wife of Telamon, mother of Aias",,,,,Epiboia,,,,10851461,👤 Phereboia,10851461,,,,,,,,,Q1295435,,,Eriboia,3_dRBTyDQZ6cKv35TPzsBQJ,Female,,
8189180,👤 Periboia (Salamian),Agent,Periboia,(Salamian),"daughter of Alcathous, wife of Telamon, mother of Aias",,,,,Meliboia,,,,10851461,👤 Phereboia,10851461,,,,,,,,,Q1295435,,,Eriboia,3_dRBTyDQZ6cKv35TPzsBQJ,Female,,
8189180,👤 Periboia (Salamian),Agent,Periboia,(Salamian),"daughter of Alcathous, wife of Telamon, mother of Aias",,,,,Eriboia,,,,10851461,👤 Phereboia,10851461,,,,,,,,,Q1295435,,,Eriboia,3_dRBTyDQZ6cKv35TPzsBQJ,Female,,
8189175,👤 Pentheus,Agent,Pentheus,,"son of Echion, punished by Dionysos",,,,,,,,,,,,,,,,,,,,Q391091,,https://www.trismegistos.org/name/46224,,GGLCy70LTIqRe_kv8yFbGAF,Male,,
8189174,👤 Penthesileia,Agent,Penthesileia,,"daughter of Ares and Otrera, Amazon",,,,,,,,,,,,,,,,,,,,Q379828,,,,EnZdOkaKS3yRcNmlIbDSQgS,Female,,
8189173,👤 Penelope,Agent,Penelope,,wife of Odysseus,,,,,,,,,,,,,,,,,,,,Q165769,penelope,https://www.trismegistos.org/name/46223,,1rvUPPOVRqyhFwo8hl5JCAr,Female,,
8189170,👥 the Muses,Collective,the Muses,,personifications of poetry and music,,,,,,,,,,,,,,,,,,,,Q66016,muse,,,meMVyAkiQZ2Ph8MxO78H5A6,Female,,
8189169,👤 Lacedaimon,Agent,Lacedaimon,,son of Zeus and Taygete,,,,,,,,,,,,,,,,,,,,Q1065774,,https://www.trismegistos.org/name/48710,,DSYpnx2aR4WMbm0d0jk6sA6,Male,,
8189168,👤 Iphicles,Agent,Iphicles,,son of Amphitryon,,,,,,,,,,,,,,,,,,,,Q738862,iphicles,https://www.trismegistos.org/name/46103,,1KLSm5SmRsCZR9ZU22J9WAA,Male,,
8189167,👤 Io,Agent,Io,,transformed into a cow,,Ἰώ,,,,,,,,,,,,,,,,,,Q179014,io,,,UjYlj74yR32BoYlHPuLA2wR,Female,,
8189166,👤 Icaros,Agent,Icaros,,son of Daidalos,,,Icarus,,,,,,,,,,,,,,,,,Q34041,icarus,https://www.trismegistos.org/name/39346,,lgCEawJnTku3Ix6CBfmlnwZ,Male,,
8189162,👥 the Horai,Collective,the Horai,,personifications of natural order,,,,,,,,,,,,,,,,,,,,Q201411,,,,ip6Px91JQNel_zsr1owZVQn,Female,,
8189162,👥 the Horai,Collective,the Horai,,personifications of natural order,,,,,,,,,,,,,,,,,,,,Q201411,,,,yA8nOrpFSLaEpNn4LaDrEgz,Female,,
8189159,👤 Hippodameia (w. of Peirithous),Agent,Hippodameia,(w. of Peirithous),fiancee or wife of Peirithous,,,,,"Deidameia, Melanippe",,,,,,,,,,,,,,,Q2468258,,https://www.trismegistos.org/name/46381,Hippodameia II,Ixaa_eiWSl6hvhSHMdpV_wC,Female,,
8189153,👤 Helen,Agent,Helen,,Helen of Troy,,,,,Helene,,,,,,,,,,,,,,,Q164061,helen,,,Olt7xZDTQiCxqweqkTuMWA3,Female,,
8189152,👤 Hecate (goddess),Agent,Hecate,(goddess),,,,,,,,,,,,,,,👤 Hecate (rationalized),11303324,,,,,Q131575,hekate,,Hekate,l9m5QjtaScqZYX4=nCPQ7wn,Female,,
8189151,👥 the Harpies,Collective,the Harpies,,,,,,,,,,,,,,,,👤 Eraseia (rat. Harpy),11296446,,,,,Q181360,,,,kzrAaojuR522uJ2fCwWAuwP,Female,,
8189151,👥 the Harpies,Collective,the Harpies,,,,,,,,,,,,,,,,👤 Harpyreia (rat. Harpy),11296447,,,,,Q181360,,,,kzrAaojuR522uJ2fCwWAuwP,Female,,
8189150,👥 the Gorgons,Collective,the Gorgons,,,,,,,Gorgo,,,,,,,,,,,,,,,Q102059,gorgon,,,lF7suX7oTIuH88fRW=XyCQU,Female,,
8189147,👤 Pelias (Thessalian),Agent,Pelias,(Thessalian),king of Iolcos,,,,,,,,,,,,,,,,,,,,Q182439,,https://www.trismegistos.org/name/5004,,ljrrOSneRfyEAWZ1xguduA4,Male,,
8189146,👤 Peleus,Agent,Peleus,,"son of Aiacos, father of Achilles",,,,,,,,,,,,,,,,,,,,Q178641,,https://www.trismegistos.org/name/11581,,5tpuQ4s_SViYAne26ar9=Qp,Male,,
8189140,👤 Peisistratos (Pylian I),Agent,Peisistratos,(Pylian I),son of Nestor,,,,,,,,,,,,,,,,,,,,Q1766777,,https://www.trismegistos.org/name/4997,,IkJCjBqvTA=qYewaXJMMiQu,Male,,
8189133,👤 Peirithous (Lapith),Agent,Peirithous,(Lapith),"Calydonian Boar hunter, companion of Theseus",,,,,,,,,,,,,,,,,,,,Q502156,,,Peirithoos,0LfkpG1vQbSJe6NJiyJ3CQH,Male,,
8189128,👤 Pegasos (horse),Agent,Pegasos,(horse),winged horse,,,,,,,,,,,,,,,,,,,,Q162797,pegasus,,,BgrY_JpxReK2ce5nUx27ngD,Male,,
8189125,👤 Patroclos (Myrmidon),Agent,Patroclos,(Myrmidon),"son of Menoitios, Myrmidon fighter killed by Hector at Troy, close companion of Achilles",,,,,,,,,,,,,,,,,,,,Q186271,,https://www.trismegistos.org/name/4975,Patroklos,rfJgC3aYTRC=ukC3cbDriA=,Male,,
8189123,👤 Pasiphae (Cretan),Agent,Pasiphae,(Cretan),"wife of Minos, mother of Minotaur",,,,,,,,,,,,,,,,,,,,Q203236,,,,qbiQAdMWT62jJNJ7rzHKrwk,Female,,
8189121,👤 Parthenopaios,Agent,Parthenopaios,,one of the Seven against Thebes,,,,,,,,,11312237,👤 Son of Meleagros and Cleopatra (name unknown),11312237,,,,,,,,,Q1128942,,https://www.trismegistos.org/name/11244,Parthenopais,RzMj_WtZTAm66rf73WDbeQB,Male,,
8189111,👤 Pandion (Athenian I),Agent,Pandion,(Athenian I),"king of Athens, son of Erichthonios",,,,,,,,,,,,,,,,,,,,Q865111,,https://www.trismegistos.org/name/27045,Pandion,mfjJFMp9SLSCiWN4VD05Vgc,Male,,
8189109,👤 Pandaros (Lycian I),Agent,Pandaros,(Lycian I),"son of Lycaon, leader of the Zeleia contingent at Troy",,,,,,,,,,,,,,,,,,,,Q1057384,,https://www.trismegistos.org/name/49312,,qqUJuFiwRXSd7qwq_S44xw8,Male,,
8189107,👤 Pan (god),Agent,Pan,(god),"god of flocks, of varying parentage",,Πάν,,,,,,,,,,,,,,,,,,Q132582,pan,,,COLqgrxeTGyHXLL79REc_wB,Male,,
8189104,👤 Pallas (Arcadian),Agent,Pallas,(Arcadian),son of Lycaon,,,,,,,,,,,,,,,,,,,,Q3892261,,https://www.trismegistos.org/name/7272,,o2Z1pX7JQhCV8DcEP0NFGgF,Male,,
8189102,👤 Pallas (Athenian),Agent,Pallas,(Athenian),son of Pandion,,,,,,,,,,,,,,,,,,,,Q429306,,https://www.trismegistos.org/name/7272,Pallas I,BoC5nZRKRCSGJgcNdNUMlwj,Male,,
8189099,👤 Palamedes,Agent,Palamedes,,son of Nauplios son of Clytoneos,,,,,,,,,,,,,,,,,,,,Q252387,,https://www.trismegistos.org/name/4807,,AFUR3cjmSvWJUwJI7cYNWAw,Male,,
8189090,👤 Otreus,Agent,Otreus,,father of Placia,,,,,,,,,,,,,,,,,,,,Q4340038,,,,Updq35O1TGmdIfFO6AAZ3QL,Male,,
8189083,👤 Orpheus,Agent,Orpheus,,husband of Eurydice,,,,,,,,,,,,,,,,,,,10150193,Q174353,,https://www.trismegistos.org/name/4698,,XAuQwzrhQ86po10MhM2eLAu,Male,,
8189080,👤 Orion (hunter),Agent,Orion,(hunter),a gigantic autochthon,,,,,,,,,,,,,,,,,,,,Q201261,,https://www.trismegistos.org/name/43787,,0NnB=Ro7Riya_xx2dtASRQy,Male,,
8189078,👤 Orestes (s. of Agamemnon),Agent,Orestes,(s. of Agamemnon),son of Agamemnon and Clytaimnestra,,,,,,,,,,,,,,,,,,,,Q192407,orestes,https://www.trismegistos.org/name/4696,,3eW6KLeATPS4Euk8DlqiOQ3,Male,,
8189077,👤 Oreithyia (Athenian),Agent,Oreithyia,(Athenian),"daughter of Erechtheus, abducted by Boreas",,,,,,,,,,,,,,,,,,,,Q1129489,,,,JQa1=DnTT36JS=ACj2LDtQS,Female,,
8188831,👤 Pelops (Pisan),Agent,Pelops,(Pisan),"son of Tantalos, eponym of the Peloponnese",,,,,,,,,,,,,,,,,,,,Q192485,,https://www.trismegistos.org/name/5118,,ZMcfvKp2R7m4HhRy5wXTeAo,Male,,
8188824,👤 Typhon,Agent,Typhon,,son of Ge,,,,,"Typhos, Typhoios",,,,,,,,,,,,,,,Q180237,,https://www.trismegistos.org/name/19634,,FtB=b1xIRVKf1C0LpuiWTQW,Male,,
8188823,👤 Sceiron,Agent,Sceiron,,opponent of Theseus,,,,,Sciron,,,,11306647,👤 Son of Polypemon (name unknown),11306647,,,,,,,,,Q1469237,,,,Wq2w9d5yQAqgNc_FDZYQDg=,Male,,
8188822,👤 Theseus,Agent,Theseus,,Athenian hero,,,,,,,,,,,,,,,,,,,,Q1320718,theseus,https://www.trismegistos.org/name/18686,Theseus,7xiwT3mHT2eYbrR9Bunsbwo,Male,,
8188636,👤 Laodice (Trojan),Agent,Laodice,(Trojan),"daughter of Priam, Helicaon's wife",,,,,,,,,,,,,,,,,,,,Q1178583,,https://www.trismegistos.org/name/17082,,tiTg7rLgRBy7_z8cE5yn0wK,Female,,
8188628,👤 Laios,Agent,Laios,,father of Oedipus,,,Laius,,,,,,,,,,,,,,,,,Q463898,,https://www.trismegistos.org/name/22295,,DXO7yySMS2C2dsIxoIsTmAG,Male,,
8188626,👤 Laertes,Agent,Laertes,,"Argonaut, Calydonian Boar hunter, father of Odysseus",,,,,,,,,,,,,,,,,,,,Q748296,,https://www.trismegistos.org/name/10072,,wtKHFrjtQImB_UzT4po5NwB,Male,,
8188623,👤 Jason (Argonaut),Agent,Jason,(Argonaut),leader of the Argonauts,Iason,,,,,,,,,,,,,,,,,,,Q176758,,,,qUcG4ZlhS3yTU3INd20WUQY,Male,,
8188617,👤 Ismenos (river god),Agent,Ismenos,(river god),river god in Boiotia,,,,,,,,,,,,,,,,🌍 River Ismenos (Thebes),9613788,,,Q51078734,,https://www.trismegistos.org/name/43672,,ILF5XuWoSle9jafhap720gx,Male,,
8188614,👤 Ismene (d. of Oedipus),Agent,Ismene,(d. of Oedipus),daughter of Oedipus,,,,,,,,,,,,,,,,,,,,Q753902,,https://www.trismegistos.org/name/49211,,efmyJfM3RI6keXlZ5rWKnQ3,Female,,
